,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
23749,Sindhi Society Chembur,19.0508747,72.8890543,The Golden Lawn,19.060151277037736,72.89697173184292,Indian Restaurant
23750,Sindhi Society Chembur,19.0508747,72.8890543,Tilak Nagar Ground,19.069090644664783,72.89643899166956,Playground
23751,Sindhi Society Chembur,19.0508747,72.8890543,O22,19.066447147928148,72.86722947753331,Café
23752,Sindhi Society Chembur,19.0508747,72.8890543,Ratna Supermarket,19.049532,72.906343,Supermarket
23753,Sindhi Society Chembur,19.0508747,72.8890543,"YFC Live Fit, Sion",19.041831179166696,72.86319487735045,Gym / Fitness Center
23754,Sindhi Society Chembur,19.0508747,72.8890543,Domino's Pizza,19.053,72.9,Pizza Place
23755,Sindhi Society Chembur,19.0508747,72.8890543,Domino's Pizza,19.052,72.901,Pizza Place
23756,Sindhi Society Chembur,19.0508747,72.8890543,Stars Parade Resturant,19.051008811531727,72.8935374628572,Indian Restaurant
23757,Sindhi Society Chembur,19.0508747,72.8890543,BM Juice Centre,19.044326318171912,72.8648433265277,Juice Bar
23758,Sindhi Society Chembur,19.0508747,72.8890543,O22 Trident,19.066366021130715,72.86730033852396,Indian Restaurant
23759,Sindhi Society Chembur,19.0508747,72.8890543,Jyran,19.06831526915627,72.86906455874589,Indian Restaurant
23760,Sindhi Society Chembur,19.0508747,72.8890543,Grand Central,19.06137370020115,72.90057508413668,Indian Restaurant
23761,Sindhi Society Chembur,19.0508747,72.8890543,McDonald's,19.0690342930627,72.90051003325276,Fast Food Restaurant
23762,Sindhi Society Chembur,19.0508747,72.8890543,pizza hut,19.069415485120437,72.86836409583306,Pizza Place
23763,Sindhi Society Chembur,19.0508747,72.8890543,Oriental Swing @ MCA,19.060699194407576,72.86589963137367,Chinese Restaurant
23764,Sindhi Society Chembur,19.0508747,72.8890543,KFC,19.05218651161172,72.90143784560142,Fast Food Restaurant
23765,Sindhi Society Chembur,19.0508747,72.8890543,Shivaji Chowk,19.045973388576385,72.9090929031372,Plaza
23766,Sindhi Society Chembur,19.0508747,72.8890543,Sindhi Society Gymkhana,19.051881131312626,72.88950983948037,Pool
23767,Sindhi Society Chembur,19.0508747,72.8890543,Cafe Coffee Day,19.05294042171337,72.89900592135446,Café
23768,Sindhi Society Chembur,19.0508747,72.8890543,Trident Spa & Fitness Centre,19.066664820283975,72.8680214029771,Spa
23769,Sindhi Society Chembur,19.0508747,72.8890543,Pondicherry - SOFITEL,19.067817135530817,72.86934445013748,Diner
23770,Sindhi Society Chembur,19.0508747,72.8890543,Blend n Brew,19.060660200323944,72.89995226175441,Bar
23771,Sindhi Society Chembur,19.0508747,72.8890543,Cafe Coffee Day,19.033417727099888,72.89705514907837,Coffee Shop
23772,Sindhi Society Chembur,19.0508747,72.8890543,Tuskers,19.067460769707303,72.8693166979065,Indian Restaurant
23773,Sindhi Society Chembur,19.0508747,72.8890543,Aparna Lunch Home,19.045211681553926,72.86506731662769,Seafood Restaurant
23774,Sindhi Society Chembur,19.0508747,72.8890543,Maharana Kamath,19.053690896558628,72.89509177207947,Indian Restaurant
23775,Sindhi Society Chembur,19.0508747,72.8890543,Gold's Gym,19.05644451035113,72.89608540000975,Gym
23776,Sindhi Society Chembur,19.0508747,72.8890543,Cafe Coffee Day,19.056184957501358,72.87587119999884,Café
23777,Sindhi Society Chembur,19.0508747,72.8890543,Cafe XO,19.04722059440001,72.91454224843916,Pub
23778,Sion (East),19.0428153,72.8653563,Guru Kripa,19.042954612559253,72.86179617563526,Indian Restaurant
23779,Sion (East),19.0428153,72.8653563,Café Madras,19.027721224984763,72.85519562611115,Café
23780,Sion (East),19.0428153,72.8653563,MCA Club,19.060442786769624,72.86602023390516,Gym Pool
23781,Sion (East),19.0428153,72.8653563,Guru Kripa (A1 Samosa),19.04298826438853,72.86178476068031,Snack Place
23782,Sion (East),19.0428153,72.8653563,Ram Ashraya,19.02809204657728,72.85172889717309,Vegetarian / Vegan Restaurant
23783,Sion (East),19.0428153,72.8653563,Yauatcha,19.061370373594787,72.86268046846791,Dim Sum Restaurant
23784,Sion (East),19.0428153,72.8653563,Game Space™,19.026301480272217,72.85540667566337,Gaming Cafe
23785,Sion (East),19.0428153,72.8653563,Ayyappa,19.02889602124886,72.85340826237919,Indian Restaurant
23786,Sion (East),19.0428153,72.8653563,IMAX Big Cinemas,19.03151840751088,72.88070130965667,Multiplex
23787,Sion (East),19.0428153,72.8653563,Starbucks Coffee Capital,19.063456936971313,72.86157639300012,Coffee Shop
23788,Sion (East),19.0428153,72.8653563,Sion lunch home,19.045531221133896,72.86426640903933,Indian Restaurant
23789,Sion (East),19.0428153,72.8653563,Peninsula Next,19.041875480784487,72.86468871275761,Indian Restaurant
23790,Sion (East),19.0428153,72.8653563,Toast And Tonic,19.059450638253125,72.8647030449111,Bar
23791,Sion (East),19.0428153,72.8653563,Muthuswamy's Arya Bhavan,19.02708378949544,72.8509120771071,Indian Restaurant
23792,Sion (East),19.0428153,72.8653563,Idli House,19.02773764778754,72.85630106821415,Indian Restaurant
23793,Sion (East),19.0428153,72.8653563,Mini Punjab,19.034312669082535,72.86282795549145,Indian Restaurant
23794,Sion (East),19.0428153,72.8653563,"YFC Live Fit, Sion",19.041831179166696,72.86319487735045,Gym / Fitness Center
23795,Sion (East),19.0428153,72.8653563,SodaBottleOpenerWala,19.06363234577876,72.86240333942565,Irani Cafe
23796,Sion (East),19.0428153,72.8653563,Trilok Bar & Resturant,19.02773338483873,72.85178859255971,Bar
23797,Sion (East),19.0428153,72.8653563,Chatai Pav Bhaji Centre,19.02749453301234,72.85504639148712,Fast Food Restaurant
23798,Sion (East),19.0428153,72.8653563,Café Mysore,19.027372545230648,72.85550399379161,South Indian Restaurant
23799,Sion (East),19.0428153,72.8653563,Theobrama,19.063456448267385,72.86173652228791,Dessert Shop
23800,Sion (East),19.0428153,72.8653563,Sharda Bhavan,19.026783363690182,72.85084053972544,Indian Restaurant
23801,Sion (East),19.0428153,72.8653563,O Pedro,19.05917340770796,72.86480111080397,Goan Restaurant
23802,Sion (East),19.0428153,72.8653563,Trident,19.06680832992521,72.86746828365813,Hotel
23803,Sion (East),19.0428153,72.8653563,Sofitel Mumbai BKC,19.067628414049473,72.86949888814853,Hotel
23804,Sion (East),19.0428153,72.8653563,Baba Falooda,19.039994664251022,72.84125908608684,Dessert Shop
23805,Sion (East),19.0428153,72.8653563,"Nara Thai Restaurant, India",19.061222791999555,72.86264609267525,Thai Restaurant
23806,Sion (East),19.0428153,72.8653563,Health Juice Center,19.02734023640312,72.85498008964143,Snack Place
23807,Sion (East),19.0428153,72.8653563,Cafe Irani Chai,19.039096400093342,72.8427195040113,Breakfast Spot
23808,Sion (East),19.0428153,72.8653563,Pavilion,19.060551746130976,72.8661817697652,Indian Restaurant
23809,Sion (East),19.0428153,72.8653563,Naturals Ice-Creams,19.026448427708992,72.85588838687421,Ice Cream Shop
23810,Sion (East),19.0428153,72.8653563,MIG Cricket Club,19.057460617781775,72.84770643608498,Sports Club
23811,Sion (East),19.0428153,72.8653563,California Pizza Kitchen,19.054951772517434,72.85058046115705,Pizza Place
23812,Sion (East),19.0428153,72.8653563,Anand Bhavan,19.02746210463757,72.8558593212689,Indian Restaurant
23813,Sion (East),19.0428153,72.8653563,BM Juice Centre,19.044326318171912,72.8648433265277,Juice Bar
23814,Sion (East),19.0428153,72.8653563,Classic Restaurant,19.02623588083001,72.8568337823057,Multicuisine Indian Restaurant
23815,Sion (East),19.0428153,72.8653563,Rama Nayak’s Udipi Sri Krishna Boarding,19.02721419876251,72.85075235997445,South Indian Restaurant
23816,Sion (East),19.0428153,72.8653563,Masala Library,19.068930524673345,72.86973766149534,Indian Restaurant
23817,Sion (East),19.0428153,72.8653563,Tewari Sweets & Fast Foods,19.035653009309065,72.85835292572354,Indian Restaurant
23818,Sion (East),19.0428153,72.8653563,The Good Wife,19.063163102656166,72.86241014206851,Lounge
23819,Sion (East),19.0428153,72.8653563,Five Gardens,19.01976566429192,72.8538179397583,Garden
23820,Sion (East),19.0428153,72.8653563,Starbucks Coffee: A Tata Alliance,19.069457203343983,72.86937454370329,Coffee Shop
23821,Sion (East),19.0428153,72.8653563,Smoke House Deli (BKC),19.068783355242363,72.86966541181835,Deli / Bodega
23822,Sion (East),19.0428153,72.8653563,Hello Guppy,19.059342649091267,72.86471223817026,Japanese Restaurant
23823,Sion (East),19.0428153,72.8653563,R. Koolar & Co.,19.026091653515124,72.85501514234818,Middle Eastern Restaurant
23824,Sion (East),19.0428153,72.8653563,MCA Club Bar,19.060659427278537,72.86617023149306,Bar
23825,Sion (East),19.0428153,72.8653563,Pankaj Juice Center,19.027633435447157,72.855236702368,Juice Bar
23826,Sion (East),19.0428153,72.8653563,Himalaya Restaurant,19.031953041504575,72.86020227497514,Indian Restaurant
23827,Sion (East),19.0428153,72.8653563,Mehman Nawazi,19.049595364231013,72.87684289790872,Indian Restaurant
23828,Sion (East),19.0428153,72.8653563,Udipi - A. Rama Nayak & Sons,19.027419023951534,72.85547858264295,Indian Restaurant
23829,Sion (East),19.0428153,72.8653563,Mani's Lunch Home,19.02276175275658,72.84980840877651,Indian Restaurant
23830,Sion (East),19.0428153,72.8653563,Gateway Taproom,19.05918037626962,72.86497564514086,Brewery
23831,Sion (East),19.0428153,72.8653563,Goa Portuguesa,19.03195501127334,72.84016054696124,Goan Restaurant
23832,Sion (East),19.0428153,72.8653563,Fresh Catch,19.033178170789704,72.84209181798781,Indian Restaurant
23833,Sion (East),19.0428153,72.8653563,Reliance Jio Park,19.063277195718136,72.86222987939246,Park
23834,Sion (East),19.0428153,72.8653563,Botticino - Trident Hotel,19.066639337277696,72.86721444289361,Italian Restaurant
23835,Sion (East),19.0428153,72.8653563,Di Bella,19.03580648293794,72.841338597692,Café
23836,Sion (East),19.0428153,72.8653563,Dairy Don,19.026602228582796,72.85592485167199,Ice Cream Shop
23837,Sion (East),19.0428153,72.8653563,D.P's Fast Food Centre,19.02336743364745,72.84949356999297,Fast Food Restaurant
23838,Sion (East),19.0428153,72.8653563,Just Chill 7,19.027517938202443,72.8556422905973,Ice Cream Shop
23839,Sion (East),19.0428153,72.8653563,Ambretto,19.028360967572024,72.84329075234466,Deli / Bodega
23840,Sion (East),19.0428153,72.8653563,Grub Shup,19.040679284461977,72.8461678108761,Café
23841,Sion (East),19.0428153,72.8653563,Wok Express BKC,19.065420692118085,72.86178772463816,Noodle House
23842,Sion (East),19.0428153,72.8653563,Trident Patisserie and Delicatessen,19.066832569130614,72.86703357666633,Dessert Shop
23843,Sion (East),19.0428153,72.8653563,Aparna Lunch Home,19.045211681553926,72.86506731662769,Seafood Restaurant
23844,Sion (East),19.0428153,72.8653563,Matunga market,19.027266025343838,72.85126809435597,Market
23845,Sion (East),19.0428153,72.8653563,PizzaExpress BKC,19.069460981035068,72.86934770956003,Pizza Place
23846,Sion (East),19.0428153,72.8653563,MIG Club Cloud 9 Bar,19.057416515616918,72.84770514534125,Bar
23847,Sion (East),19.0428153,72.8653563,Dishkiyaoon,19.063736974737807,72.86210554655392,Diner
23848,Sion (East),19.0428153,72.8653563,Matunga Gymkhana,19.025303676930015,72.85011501764538,Gym
23849,Sion (East),19.0428153,72.8653563,Maya,19.066857171507067,72.86699446870406,Indian Restaurant
23850,Sion (East),19.0428153,72.8653563,Modern Lunch Home,19.04541906032863,72.86402602636001,Seafood Restaurant
23851,Sion (East),19.0428153,72.8653563,Busago,19.069057661705134,72.87024132614721,Thai Restaurant
23852,Sion (East),19.0428153,72.8653563,Boteco,19.055466,72.852208,Brazilian Restaurant
23853,Sion (East),19.0428153,72.8653563,Seven Sevens,19.040133687960996,72.86021640971826,Vegetarian / Vegan Restaurant
23854,Sion (East),19.0428153,72.8653563,North Indian Association Punjab Club,19.033789954936264,72.85599326139575,Indian Restaurant
23855,Sion (East),19.0428153,72.8653563,Peninsula,19.04188050879237,72.86297410893258,Indian Restaurant
23856,Sion (East),19.0428153,72.8653563,Matunga Flower Market,19.027813659352276,72.85290085478496,Flower Shop
23857,Sion (East),19.0428153,72.8653563,Domino's Pizza,19.03,72.867,Pizza Place
23858,Sion (East),19.0428153,72.8653563,Pink Corner,19.051927887339723,72.8893862402019,Smoke Shop
23859,Sion (East),19.0428153,72.8653563,Icy Spicy,19.035132483599888,72.84522159266805,Chinese Restaurant
23860,Sion (East),19.0428153,72.8653563,O22,19.066447147928148,72.86722947753331,Café
23861,Sion (East),19.0428153,72.8653563,Jaffer Bhai's Delhi Darbar,19.041456398886584,72.8407486646235,Indian Restaurant
23862,Sion (East),19.0428153,72.8653563,Gelato Italiano,19.0446275256758,72.86411064110362,Dessert Shop
23863,Sion (East),19.0428153,72.8653563,Matunga Railway Station,19.027606101975834,72.85034716129303,Train Station
23864,Sion (East),19.0428153,72.8653563,Maharashtra Nature Park,19.05207449490251,72.86208564859689,Garden
23865,Sion (East),19.0428153,72.8653563,Sadichha,19.05812852590663,72.84769991017198,Indian Restaurant
23866,Sion (East),19.0428153,72.8653563,Kung Food,19.06061846338391,72.85037612942018,Chinese Restaurant
23867,Sion (East),19.0428153,72.8653563,Capital Social,19.06354349033022,72.86249254289717,Bar
23868,Sion (East),19.0428153,72.8653563,Oriental Swing @ MCA,19.060699194407576,72.86589963137367,Chinese Restaurant
23869,Sion (East),19.0428153,72.8653563,Café Gulshan,19.025638249850257,72.85025412294135,Café
23870,Sion (East),19.0428153,72.8653563,Subway,19.042902535948084,72.86318756969644,Sandwich Place
23871,Sion (East),19.0428153,72.8653563,Sneha Restaurant,19.037553501777513,72.84218470256754,Indian Restaurant
23872,Sion (East),19.0428153,72.8653563,Paul's Chinese,19.03220566191626,72.83934577614899,Chinese Restaurant
23873,Sion (East),19.0428153,72.8653563,Subway,19.027066551052418,72.8558408535918,Burger Joint
23874,Sion (East),19.0428153,72.8653563,Cafe Coffee Day,19.021302661371873,72.85682942194961,Coffee Shop
23875,Sion (East),19.0428153,72.8653563,Vijay Bakery,19.035193106189066,72.84547834125154,Bakery
23876,Sion (East),19.0428153,72.8653563,O22 Trident,19.066366021130715,72.86730033852396,Indian Restaurant
23877,Sion (East),19.0428153,72.8653563,Gupta Chat Centre,19.027062704089776,72.85148075408065,Snack Place
23878,Sunder Nagar,19.173,72.8415,Mad Over Donuts,19.173075095778774,72.83568481546911,Donut Shop
23879,Sunder Nagar,19.173,72.8415,5 Spice,19.176805138392304,72.83799919632237,Chinese Restaurant
23880,Sunder Nagar,19.173,72.8415,Inorbit Mall,19.17306538569318,72.83575461186564,Shopping Mall
23881,Sunder Nagar,19.173,72.8415,Qutuz Irani Tea,19.179509269751975,72.83600531472965,Tea Room
23882,Sunder Nagar,19.173,72.8415,Inox Cinemas,19.173099432367607,72.83573231176842,Multiplex
23883,Sunder Nagar,19.173,72.8415,Joeys Pizza,19.179429315681627,72.83746679187674,Pizza Place
23884,Sunder Nagar,19.173,72.8415,Natural's Ice Cream,19.173182138794544,72.8357450720459,Ice Cream Shop
23885,Sunder Nagar,19.173,72.8415,Lifestyle,19.173099118302385,72.83567021919836,Clothing Store
23886,Sunder Nagar,19.173,72.8415,Infiniti Mall,19.184691641620525,72.83491373062134,Shopping Mall
23887,Sunder Nagar,19.173,72.8415,Gupta's Bhel and Pani Puri House,19.184526837442483,72.84594600021401,Snack Place
23888,Sunder Nagar,19.173,72.8415,ZARA,19.184796133158763,72.83404622418225,Clothing Store
23889,Sunder Nagar,19.173,72.8415,HyperCITY,19.171223859349794,72.83538248683949,Department Store
23890,Sunder Nagar,19.173,72.8415,Sapre,19.16662147339827,72.84754674423122,Fast Food Restaurant
23891,Sunder Nagar,19.173,72.8415,Indigo Deli,19.17307464160996,72.83571773733065,Deli / Bodega
23892,Sunder Nagar,19.173,72.8415,Made in Punjab,19.17310154028343,72.83569165899783,Indian Restaurant
23893,Sunder Nagar,19.173,72.8415,Sai Veg World,19.164900980273732,72.85040601689971,Indian Restaurant
23894,Sunder Nagar,19.173,72.8415,Slice of Lime,19.178670267418436,72.84010747917775,Lounge
23895,Sunder Nagar,19.173,72.8415,Forever 21,19.184731488227854,72.83458215506651,Clothing Store
23896,Sunder Nagar,19.173,72.8415,Starbucks,19.184860034555772,72.83426558149793,Coffee Shop
23897,Sunder Nagar,19.173,72.8415,Mainland China,19.184742888078524,72.83404789814735,Chinese Restaurant
23898,Sunder Nagar,19.173,72.8415,The Westin Mumbai Garden City,19.172654033012886,72.86051818993221,Hotel
23899,Sunder Nagar,19.173,72.8415,Zaffran,19.18473196015639,72.8340137857385,Indian Restaurant
23900,Sunder Nagar,19.173,72.8415,PVR Cinemas,19.174015546303206,72.86048474236073,Multiplex
23901,Sunder Nagar,19.173,72.8415,Shoppers Stop,19.172283313784348,72.8357183933258,Clothing Store
23902,Sunder Nagar,19.173,72.8415,INOX,19.173140824695256,72.83571026387521,Multiplex
23903,Sunder Nagar,19.173,72.8415,Rude Lounge,19.180449987942765,72.83602438735532,Lounge
23904,Sunder Nagar,19.173,72.8415,Starbucks,19.174176529468784,72.86035031439596,Coffee Shop
23905,Sunder Nagar,19.173,72.8415,Hangout,19.176828244661436,72.8376817703247,Dessert Shop
23906,Sunder Nagar,19.173,72.8415,Love n Latte,19.18564780475058,72.8302122171378,Coffee Shop
23907,Sunder Nagar,19.173,72.8415,Starbucks,19.172780672283633,72.83515625720212,Coffee Shop
23908,Sunder Nagar,19.173,72.8415,One Fitness Hub & Spa,19.18012381015311,72.83631888385793,Gym
23909,Sunder Nagar,19.173,72.8415,British Brewing Company (BBC),19.174185539876003,72.86050380312344,Brewery
23910,Sunder Nagar,19.173,72.8415,Oberoi Mall,19.174060778462177,72.86041166009241,Shopping Mall
23911,Sunder Nagar,19.173,72.8415,Slice of Lime,19.189488567072544,72.83471101493896,Bar
23912,Sunder Nagar,19.173,72.8415,Sun Moon & Potatoes,19.18900247915675,72.83480297244033,Italian Restaurant
23913,Sunder Nagar,19.173,72.8415,Cafe Chokolade,19.17948455307245,72.83703537395846,Café
23914,Sunder Nagar,19.173,72.8415,MadOverDonuts,19.17390200286714,72.8601847855188,Donut Shop
23915,Sunder Nagar,19.173,72.8415,Stacks And Racks,19.181194481615407,72.83618911290384,BBQ Joint
23916,Sunder Nagar,19.173,72.8415,Jimis burger,19.191498612576893,72.83107952639921,Burger Joint
23917,Sunder Nagar,19.173,72.8415,Katta aka Narayan,19.16350239976593,72.83158976376303,Smoke Shop
23918,Sunder Nagar,19.173,72.8415,The Coffee Bean & Tea Leaf,19.184780022083306,72.83408049406817,Café
23919,Sunder Nagar,19.173,72.8415,Satkar Rice Plate,19.165100568761734,72.85071422259983,Seafood Restaurant
23920,Sunder Nagar,19.173,72.8415,Forever 21,19.1739078633583,72.86016624343607,Clothing Store
23921,Sunder Nagar,19.173,72.8415,Imax @ Inox Inorbit Mall,19.172935,72.835669,Multiplex
23922,Sunder Nagar,19.173,72.8415,Buckets And Tuckets Infiniti Malad,19.184771471378408,72.834111667551,Burrito Place
23923,Sunder Nagar,19.173,72.8415,Udipi Vihar,19.16664679315962,72.85417013092334,Vegetarian / Vegan Restaurant
23924,Sunder Nagar,19.173,72.8415,Crossword Bookstore,19.172965988459588,72.83561473088699,Bookstore
23925,Sunder Nagar,19.173,72.8415,The Irish House,19.17302408438187,72.83581369149988,Pub
23926,Sunder Nagar,19.173,72.8415,Sudama Restaurant,19.162545218846432,72.84658623279893,Indian Restaurant
23927,Sunder Nagar,19.173,72.8415,Shri Datta Snacks,19.16393172436743,72.85267324647458,Snack Place
23928,Sunder Nagar,19.173,72.8415,LSD - Love Sugar Dough,19.151173721790386,72.83242997698628,Cupcake Shop
23929,Sunder Nagar,19.173,72.8415,Sammy Sosa,19.151204813237435,72.83175228577498,Mexican Restaurant
23930,Sunder Nagar,19.173,72.8415,KFC,19.173035495232494,72.83571170052117,Fast Food Restaurant
23931,Sunder Nagar,19.173,72.8415,Le15 Patisserie @ Lokhandwala,19.15251493490186,72.83092221126502,Bakery
23932,Sunder Nagar,19.173,72.8415,Flags,19.189551321885673,72.84209181798211,Vegetarian / Vegan Restaurant
23933,Sunder Nagar,19.173,72.8415,Pratap's The Dhaba,19.14887624830474,72.83209746279675,Indian Restaurant
23934,Sunder Nagar,19.173,72.8415,Moktu Momo,19.184735022277756,72.83408594343109,Dim Sum Restaurant
23935,Sunder Nagar,19.173,72.8415,Sigree Global Grill,19.186365751465278,72.83471936623341,BBQ Joint
23936,Sunder Nagar,19.173,72.8415,Score Sports Bar And Grill,19.18669229418936,72.83486442293469,Sports Bar
23937,Sunder Nagar,19.173,72.8415,Anupam Stationery,19.16541109097357,72.85050075085655,Bookstore
23938,Sunder Nagar,19.173,72.8415,Woodside,19.14819749835419,72.83141948066499,Bar
23939,Sunder Nagar,19.173,72.8415,OnToes,19.186725613978684,72.83524569023713,Pub
23940,Sunder Nagar,19.173,72.8415,Cinemax,19.184770220492375,72.83405522979507,Multiplex
23941,Sunder Nagar,19.173,72.8415,Goan Cart,19.196091370539428,72.83877105584176,Food Truck
23942,Sunder Nagar,19.173,72.8415,Mad Over Donuts,19.18474868986195,72.83412572534813,Donut Shop
23943,Sunder Nagar,19.173,72.8415,Top 'n' Town,19.151634291866458,72.83229726838726,Ice Cream Shop
23944,Sunder Nagar,19.173,72.8415,Eighteen Lounge and Bar,19.172647832713963,72.8605130182904,Hotel Bar
23945,Sunder Nagar,19.173,72.8415,Golds Gym,19.148714140901166,72.83252702730384,Gym / Fitness Center
23946,Sunder Nagar,19.173,72.8415,Kangan,19.17270290848535,72.86053915939284,Indian Restaurant
23947,Sunder Nagar,19.173,72.8415,Seasonal Tastes,19.172610808470896,72.86048871587312,Breakfast Spot
23948,Sunder Nagar,19.173,72.8415,Jugheads's,19.189302390703208,72.83450496590007,Pub
23949,Sunder Nagar,19.173,72.8415,MM Mithaiwala,19.187322768314154,72.84816408842813,Dessert Shop
23950,Sunder Nagar,19.173,72.8415,Saamagree,19.188620762986226,72.85715867306295,Department Store
23951,Sunder Nagar,19.173,72.8415,Brunch N' Munch,19.193975560107607,72.83619293122258,Breakfast Spot
23952,Sunder Nagar,19.173,72.8415,Garden Court,19.193474709237773,72.8404098302089,Indian Restaurant
23953,Sunder Nagar,19.173,72.8415,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
23954,Sunder Nagar,19.173,72.8415,Quesso Risorante,19.14877199833972,72.83138134685903,Italian Restaurant
23955,Sunder Nagar,19.173,72.8415,Aaron's Bake n Brew House,19.195549538472665,72.8375071841811,Coffee Shop
23956,Sunder Nagar,19.173,72.8415,The Laughing Cavalier,19.1892010952294,72.83755927971299,American Restaurant
23957,Sunder Nagar,19.173,72.8415,Konkan Swad,19.16346295895869,72.83499545990792,Seafood Restaurant
23958,Sunder Nagar,19.173,72.8415,Pop Tates The Unrestaurant,19.19548430581563,72.83433404893314,Pub
23959,Sunder Nagar,19.173,72.8415,Talwalkars,19.160206085972806,72.83955574566234,Gym
23960,Sunder Nagar,19.173,72.8415,Maharaja Bhog,19.173974381078395,72.86038137347764,Vegetarian / Vegan Restaurant
23961,Sunder Nagar,19.173,72.8415,Jay Prakash  Restaurant & Bar,19.16483145664019,72.85085480989956,Bar
23962,Sunder Nagar,19.173,72.8415,Peoples Gym,19.191125971916442,72.8339159488678,Gym
23963,Sunder Nagar,19.173,72.8415,Krispy Kreme,19.174017434045346,72.86045269915425,Donut Shop
23964,Sunder Nagar,19.173,72.8415,The Bar Stock Exchange,19.151378856257363,72.83264654507936,Lounge
23965,Sunder Nagar,19.173,72.8415,Vasu Sandwitch,19.157016613722135,72.84606972745243,Sandwich Place
23966,Sunder Nagar,19.173,72.8415,Taco Bell,19.173897345909513,72.86018431736252,Fast Food Restaurant
23967,Sunder Nagar,19.173,72.8415,Mainland China Asia kitchen,19.17390935262629,72.8604429376912,Asian Restaurant
23968,Sunder Nagar,19.173,72.8415,Blue Pheniixx,19.19569751030481,72.83400478016475,Lounge
23969,Sunder Nagar,19.173,72.8415,Theobroma,19.173968708895238,72.86007403705766,Bakery
23970,Sunder Nagar,19.173,72.8415,café 015,19.195020407470167,72.83406488378958,Italian Restaurant
23971,Sunder Nagar,19.173,72.8415,Bru World Cafe,19.15104866766351,72.83570650463186,Café
23972,Sunder Nagar,19.173,72.8415,La classique,19.197965506642042,72.8383202907738,Bar
23973,Sunder Nagar,19.173,72.8415,Fitness First,19.15129362266897,72.83338778473325,Gym
23974,Sunder Nagar,19.173,72.8415,Yoko sizzlers,19.147962180013316,72.83137526774387,Steakhouse
23975,Sunder Nagar,19.173,72.8415,Pvr Icon Play House,19.173827,72.860777,Multiplex
23976,Sunder Nagar,19.173,72.8415,Subway,19.174024071568,72.86013873048348,Sandwich Place
23977,Sunder Nagar,19.173,72.8415,Maroosh,19.15137046934379,72.83157736657749,Middle Eastern Restaurant
23978,SV Patel Nagar,19.0785633,72.8335936,Starbucks Coffee: A Tata Alliance,19.075523243262623,72.8317448378628,Coffee Shop
23979,SV Patel Nagar,19.0785633,72.8335936,Gokul Icecreams,19.081607436400976,72.83551217986849,Ice Cream Shop
23980,SV Patel Nagar,19.0785633,72.8335936,Neelam Foodland,19.07366345188169,72.83004736158074,Grocery Store
23981,SV Patel Nagar,19.0785633,72.8335936,Being Human Store,19.079782308329747,72.83440250081509,Clothing Store
23982,SV Patel Nagar,19.0785633,72.8335936,Sandwizzaa,19.08070030358886,72.84041405733342,Sandwich Place
23983,SV Patel Nagar,19.0785633,72.8335936,Ram & Shyam,19.078219890633292,72.83641120136797,Food Truck
23984,SV Patel Nagar,19.0785633,72.8335936,Society Stores,19.08433809280489,72.83629790876921,Convenience Store
23985,SV Patel Nagar,19.0785633,72.8335936,Candies,19.070288312673544,72.82624472801321,Fast Food Restaurant
23986,SV Patel Nagar,19.0785633,72.8335936,LSD - Love Sugar Dough,19.0724876174635,72.82669179149165,Bakery
23987,SV Patel Nagar,19.0785633,72.8335936,Three Wise Men,19.084431748305015,72.83512751367549,Pub
23988,SV Patel Nagar,19.0785633,72.8335936,Olive Bar & Kitchen,19.07184565064327,72.82516744088244,Lounge
23989,SV Patel Nagar,19.0785633,72.8335936,Nice Fast Food Corner,19.077201706270866,72.83774198415851,Fast Food Restaurant
23990,SV Patel Nagar,19.0785633,72.8335936,Out of the Blue,19.07175568646313,72.825535360731,Italian Restaurant
23991,SV Patel Nagar,19.0785633,72.8335936,Joss,19.085573692737334,72.83469121072112,Japanese Restaurant
23992,SV Patel Nagar,19.0785633,72.8335936,Round About,19.07122247890139,72.83990234937261,Hookah Bar
23993,SV Patel Nagar,19.0785633,72.8335936,Theobroma,19.065378997148745,72.83371155027025,Dessert Shop
23994,SV Patel Nagar,19.0785633,72.8335936,Willingdon Catholic Gymkhana,19.075178900940426,72.83998310455414,Gym / Fitness Center
23995,SV Patel Nagar,19.0785633,72.8335936,Smoke House Deli,19.06548155786204,72.82986113508434,Deli / Bodega
23996,SV Patel Nagar,19.0785633,72.8335936,Carter's Blue,19.07078342149227,72.8230446191692,Fried Chicken Joint
23997,SV Patel Nagar,19.0785633,72.8335936,Seasons,19.080886712099723,72.83830996979094,Women's Store
23998,SV Patel Nagar,19.0785633,72.8335936,K 11 Fitness Gym & Academy,19.077994253015287,72.84263076212586,Gym
23999,SV Patel Nagar,19.0785633,72.8335936,Jai Jawan,19.068091901360628,72.83246752337827,Seafood Restaurant
24000,SV Patel Nagar,19.0785633,72.8335936,Le15 Patisserie,19.066026864109162,72.82988741981241,Cupcake Shop
24001,SV Patel Nagar,19.0785633,72.8335936,Bombay Adda,19.07587218782422,72.83401688106666,Lounge
24002,SV Patel Nagar,19.0785633,72.8335936,Bombay Salad Co.,19.064715341256164,72.83091998224552,Salad Place
